CustomerID,Age,CreditScore,Tenure,Balance,NumOfProducts,EstimatedSalary,TotalAssets
USR-11811,53.0,565,8,56313.63664901989,2,105197.38738358268,59147.862914371646
USR-11812,63.0,758,8,32134.38629686645,1,56737.059761160155,32996.662462837616
USR-11813,24.0,421,5,48973.64109355789,2,75239.9919956612,50206.6932545553
USR-11814,32.0,673,2,59917.82835516624,1,112618.30068071045,62417.98638780317
USR-11815,49.0,499,4,42816.501727714116,2,75669.23798809983,44768.55028334296
USR-11816,34.0,485,8,48785.81062563761,2,119812.8799296177,50833.6714805369
USR-11817,55.0,672,7,35871.06169683968,1,46445.74044207415,37536.8726636034
USR-11818,61.0,322,2,72972.2400888057,3,21722.07607589638,77639.08095295909
USR-11819,38.0,382,1,63345.925197982884,2,66269.24659682851,65471.77213921587
USR-11820,33.0,639,5,13494.34069674174,1,142414.2543103117,14455.668850135342
USR-11821,27.0,303,3,17271.912394505376,1,83304.11413696653,18611.14229707869
USR-11822,28.0,849,8,15678.643144012756,2,103121.91105703072,16761.198190223447
USR-11823,20.0,503,4,39867.390847626055,1,69166.23178694487,43390.23915989213
USR-11824,78.0,396,0,68618.43661445146,1,32240.796883153635,73331.68109408232
USR-11825,,805,7,36654.54164244496,1,40293.8516511623,38889.90033208968
USR-11826,67.0,644,5,5359.858650847513,1,133884.3933509963,5887.247799679804
USR-11827,54.0,304,3,38377.41261635107,1,55766.59160663716,38908.069422135406
USR-11828,23.0,304,9,74541.08244095795,2,92968.86853554612,77618.48456401253
USR-11829,23.0,841,4,,2,97315.49221678941,
USR-11830,25.0,505,7,43597.69796314935,3,131160.0508316289,47104.64624816872
USR-11831,37.0,429,2,74033.65017165209,2,129319.70273046146,74930.00010177087
USR-11832,,478,0,,2,104417.20123714933,
USR-11833,39.0,505,3,,2,106566.5518587211,
USR-11834,26.0,541,0,42704.54211787677,2,121335.31388118633,45114.530178353714
USR-11835,82.0,641,7,33523.99120455179,1,70559.81696233992,34924.42787811497
USR-11836,31.0,335,9,43219.919832722895,1,136625.85241553036,45492.74690368577
USR-11837,19.0,673,8,31389.173939724118,1,70596.29039077641,32298.807244094103
USR-11838,35.0,700,0,367735.06696323137,3,130663.11028129945,385883.1127704747
USR-11839,26.0,688,2,,1,110159.80745698628,
USR-11840,42.0,655,3,52713.64887500284,1,82775.45652845936,53623.278896617274
USR-11841,73.0,592,3,19367.514610398535,2,47289.04968559676,20694.48520132362
USR-11842,73.0,736,5,66620.12572025711,1,133511.91119803226,70702.30613057863
USR-11843,25.0,742,4,76764.37971625422,1,118334.67895567823,80280.91975307863
USR-11844,37.0,350,8,73690.4492982676,3,88135.7667984265,79115.33940736404
USR-11845,38.0,623,3,56422.98313224552,1,148802.17697069456,60158.628838106015
USR-11846,67.0,547,1,37727.45959709006,1,24999.760016072865,40174.35849607627
USR-11847,35.0,780,7,63320.94083107685,1,30593.121291934705,67573.9721950413
USR-11848,21.0,602,2,67357.55471576532,2,138697.36784044898,73201.41808525985
USR-11849,32.0,533,7,57187.661552101665,4,67328.31722538406,60822.219636801754
USR-11850,34.0,345,7,41923.070489053694,2,102463.20145982236,44653.05667814678
USR-11851,28.0,534,0,64394.080449614725,3,111963.18423592222,66575.84270983604
USR-11852,62.0,690,2,557050.6104215503,2,21317.163971491947,584420.3862460273
USR-11853,21.0,556,9,57665.30850460177,2,81604.46251303607,60027.792504290795
USR-11854,50.0,720,7,37126.16075436115,1,134289.0902117946,39771.38043422782
USR-11855,50.0,526,6,15705.268714467056,1,142246.771174351,15063.709177677354
USR-11856,35.0,812,6,31420.65214054975,2,75511.41692091207,32681.527073959267
USR-11857,28.0,435,2,30107.13122361919,1,70216.67536596439,31188.860104343457
USR-11858,78.0,843,3,54602.64225965762,1,28943.75780186939,57448.10458222097
USR-11859,37.0,780,5,,2,120581.33435327603,
USR-11860,85.0,760,5,8540.117773614977,1,68996.4814721412,8561.667315751252
USR-11861,24.0,571,9,63792.548092139186,2,,67553.05118406852
USR-11862,20.0,748,1,82172.60459099384,2,106149.76546671675,85508.68327333071
USR-11863,58.0,457,9,105329.7730584821,1,69119.66042045277,110072.08988669154
USR-11864,,776,3,40607.84658483911,1,132439.87756722033,42550.30770001556
USR-11865,40.0,687,3,76834.04931743728,1,123202.01411402242,81283.43662661679
USR-11866,30.0,493,2,83953.14665920731,1,23890.803387650143,89494.9497079411
USR-11867,22.0,530,4,85087.36269328966,2,110598.98679249405,88051.8720988659
USR-11868,33.0,827,7,92128.45967472042,1,98156.56621824227,97608.53451964709
USR-11869,27.0,344,0,33772.98486737073,3,58158.61079215091,35100.22996725603
USR-11870,36.0,645,3,8221.853789877896,3,144892.3975265468,8853.942536364952
USR-11871,23.0,771,5,59842.25457636558,1,97942.41621093247,64142.91572881301
USR-11872,25.0,491,4,63100.13851431363,2,31688.46416485442,66530.42142463945
USR-11873,,519,1,20454.68339215587,1,101445.28748507157,21121.35534777089
USR-11874,50.0,504,4,59863.15707284438,4,88329.11570391935,63505.89692184194
USR-11875,85.0,392,6,58221.47571676715,2,,61153.99815290591
USR-11876,32.0,735,7,66718.80381054514,1,87762.22511618683,70431.22760319155
USR-11877,63.0,370,8,62126.120804941966,2,66806.2273067257,64650.67399630383
USR-11878,38.0,493,6,51961.45058420894,2,,54998.3065639489
USR-11879,48.0,326,4,57260.30835436047,2,,60153.06520198323
USR-11880,28.0,674,4,27227.874444607107,1,48875.44444875375,28939.73851302502
USR-11881,28.0,490,7,30332.655313748568,2,,32566.055957865326
USR-11882,26.0,802,4,,2,109170.54902617604,
USR-11883,65.0,474,0,38389.8575246269,1,39259.06007977052,40623.386352111316
USR-11884,37.0,751,4,69606.6425198534,1,86970.43581952088,73394.17494671112
USR-11885,50.0,366,2,,1,31654.013403713427,
USR-11886,59.0,735,7,,4,48159.316986648715,
USR-11887,,539,4,99260.81587003084,2,90887.31825155929,105111.94254091496
USR-11888,34.0,675,9,17560.364785485737,3,96090.47763758805,18451.35083494233
USR-11889,67.0,368,4,65958.15358369017,1,122650.86843543201,69241.9662379835
USR-11890,,317,5,56693.58399848914,1,40139.976803069396,60911.4760993118
USR-11891,31.0,473,3,25431.3973645995,1,126195.2630040572,26597.919594162988
USR-11892,43.0,659,6,36107.075618751114,1,53443.61817872914,38560.51904435549
USR-11893,33.0,781,1,28889.570923781757,1,50751.66740975563,29813.34155529071
USR-11894,45.0,499,8,48444.30069929943,2,,50806.654299546644
USR-11895,20.0,631,8,67508.53685273952,2,55100.174032872004,70713.85606681473
USR-11896,26.0,610,1,55026.08368510139,1,64813.35133765975,57412.9874322998
USR-11897,,786,9,54774.215784797554,1,73390.43265150949,57138.80321796806
USR-11898,27.0,720,8,,4,39760.115435266816,
USR-11899,28.0,406,0,60374.02143958186,1,24725.679236007963,61093.94292889069
USR-11900,57.0,355,9,71881.83846866284,2,148028.29881520756,75577.74983754875
USR-11901,,375,0,44978.57894572581,1,28301.744673653462,49313.99064244218
USR-11902,40.0,650,9,28439.861648416107,3,59071.62354795388,29833.07267200783
USR-11903,74.0,674,0,34845.37682536188,1,41584.194326910736,35919.74344591758
USR-11904,81.0,358,9,57567.774100175986,2,,60657.35656369892
USR-11905,28.0,401,7,48517.03588895768,2,71257.78885916817,50727.331598456076
USR-11906,,829,7,,2,122079.18701038255,
USR-11907,70.0,494,3,36248.91484155292,1,115303.13389109432,38536.46570396871
USR-11908,39.0,618,5,46880.489525132085,1,148249.63287443665,47832.84743398144
USR-11909,50.0,694,2,53901.14405444661,1,124225.37481820304,57702.59710739939
USR-11910,32.0,747,0,14504.586921610608,1,136476.25504697044,14897.17106789914
USR-11911,37.0,386,7,,1,23951.38250790448,
USR-11912,25.0,338,8,72812.27730564101,3,63882.31011592644,75915.8279575679
USR-11913,85.0,492,3,62302.54324010828,1,54022.713176758014,64529.234038334056
USR-11914,41.0,640,1,43539.695410494605,2,142259.0598981729,45447.58386966336
USR-11915,79.0,575,2,,1,93423.71514766834,
USR-11916,25.0,698,7,,1,,
USR-11917,48.0,708,7,57008.58169902572,1,124331.93601100182,60064.46651930905
USR-11918,74.0,553,9,78476.72759934021,1,137302.43543685135,80986.92382639473
USR-11919,46.0,840,4,46938.19470104448,1,133928.76536803975,48461.287152065226
USR-11920,21.0,438,0,80565.75320176984,1,149540.16131796452,84667.84410978848
USR-11921,42.0,788,6,70145.23884627911,1,105577.6637649957,72625.99691963299
USR-11922,33.0,317,7,43502.37084296288,1,29993.680262036898,45224.240769160984
USR-11923,42.0,452,5,31630.26693312173,2,118760.30470414364,32291.82757659015
USR-11924,66.0,400,5,73196.07769702045,1,35316.86648867259,77445.69808044285
USR-11925,45.0,623,3,54594.43024266191,4,131855.6362633654,56568.07656573667
USR-11926,,407,9,51026.13450658927,2,146737.71293722081,54830.17045439583
USR-11927,30.0,765,3,109108.38831238549,1,87193.13557937223,113298.56425148596
USR-11928,39.0,558,0,0.0,1,141930.82942535795,1962.790101770343
USR-11929,40.0,402,8,50993.393299623975,2,118677.05192552104,54054.216339761944
USR-11930,38.0,419,2,32084.153392070737,1,71334.28478503344,32783.628440029075
USR-11931,43.0,311,3,,2,83830.19211839477,
USR-11932,62.0,804,9,3695.6836302342635,2,136772.20508708453,3795.9879754698877
USR-11933,35.0,609,4,48070.38625167371,2,80160.1230724954,52213.01538279284
USR-11934,27.0,549,2,53464.408788445406,1,130259.25619750968,54791.745092630015
USR-11935,36.0,475,3,362133.82124737056,2,21387.725306735534,379303.20973603963
USR-11936,41.0,394,6,35228.16713141594,2,73007.0084424552,35515.44251188235
USR-11937,35.0,677,1,34860.409521881396,1,40860.58492267942,37165.71090551812
USR-11938,29.0,412,1,,1,136665.63920470566,
USR-11939,22.0,748,5,18351.11795274893,1,,19954.386734156837
USR-11940,34.0,606,0,61800.27298328701,1,51251.83790820709,64651.76759159612
USR-11941,43.0,826,9,11855.022883195612,2,80424.56628086523,12524.131847772778
USR-11942,36.0,431,2,26252.431956462337,1,37890.43641538241,28117.529580475537
USR-11943,49.0,666,5,69137.6688738706,1,130713.79534844495,71824.81520995137
USR-11944,19.0,350,8,56402.47847148998,1,61239.52346230605,59680.995127525945
USR-11945,21.0,753,7,88118.27055830418,2,125806.62449709146,94579.07111922682
USR-11946,,794,0,68907.47865318933,2,72495.19802491358,70947.86734821624
USR-11947,70.0,693,7,79643.70688699963,1,89938.9182233767,83149.21762723058
USR-11948,42.0,590,9,0.0,2,56182.08146456428,404.90260028932937
USR-11949,37.0,589,6,44346.365184993956,1,38938.929310582156,46367.4875859873
USR-11950,23.0,432,8,45842.38144381728,1,125392.00263118933,48058.01240431884
USR-11951,71.0,766,0,8970.103741027648,1,106629.04754063544,11401.741082583258
USR-11952,33.0,517,8,76559.8549465472,2,70505.84916972189,79834.54728956924
USR-11953,39.0,555,1,31247.29738617749,2,29246.877823341238,32886.67751041114
USR-11954,43.0,372,1,44225.67523340095,1,98057.82943557356,48638.34635621571
USR-11955,41.0,783,6,44518.823358070964,1,61664.08760150431,46247.710719234434
USR-11956,29.0,727,2,32779.280225893745,2,134796.59831314714,34798.21639632041
USR-11957,38.0,607,1,50818.061184177684,2,144958.3388656862,52812.15729513893
USR-11958,42.0,471,8,,2,59273.4202859151,
USR-11959,18.0,623,3,77263.6521961677,2,96237.77149121773,81281.40011850945
USR-11960,26.0,421,4,70585.49497473509,3,144425.70693240923,73918.54554033905
USR-11961,29.0,304,3,,1,117959.66901376528,
USR-11962,69.0,784,3,37775.19842498354,2,94545.15183762436,40427.211747560905
USR-11963,23.0,700,5,66845.99322010526,2,132202.03075391913,71967.98930073713
USR-11964,28.0,676,4,36512.905703634526,3,44368.50558863451,38463.209972513505
USR-11965,51.0,437,2,85393.17720491494,1,31572.574745791146,90439.77915071673
USR-11966,21.0,348,6,,2,73144.28257972171,
USR-11967,48.0,369,7,70328.37859718963,2,118986.43407532356,75039.41410634003
USR-11968,58.0,595,4,62574.58961296481,2,49220.879331484844,65357.61442731454
USR-11969,56.0,581,2,69096.85832135288,3,23233.26003775761,74559.24570866916
USR-11970,35.0,407,0,74147.371567172,2,129591.47979911545,77754.56303119026
USR-11971,35.0,770,0,55176.76615733721,2,79943.71835322882,57722.09102153432
USR-11972,35.0,734,8,418277.76406417333,2,94020.85982410682,438413.5329035769
USR-11973,77.0,388,8,28547.829131803082,1,121647.2118145511,27567.77805738211
USR-11974,45.0,753,5,64171.734654370826,1,126869.75821799117,67158.54588415335
USR-11975,33.0,547,8,76865.79972574531,2,134189.47727059165,78655.09696004473
USR-11976,59.0,840,4,61697.21092865514,3,98411.7637095388,67435.12857428055
USR-11977,40.0,632,9,58161.35967944686,3,66037.0771903119,60842.62033506147
USR-11978,26.0,530,4,92205.78828362326,1,122648.52094058474,97793.24281214413
USR-11979,23.0,602,5,53229.78850461729,1,71973.2202267285,55050.111278211276
USR-11980,53.0,537,3,43963.696299717725,1,95778.68273028443,43203.59743542213
USR-11981,35.0,564,9,44602.024513649216,2,64993.62673621167,48176.8556225475
USR-11982,42.0,303,6,34265.99498251839,1,136082.32054214325,35255.347078491504
USR-11983,49.0,765,2,,1,52675.77862261026,
USR-11984,26.0,447,7,96407.06066982208,2,56918.666743692884,100950.91879786033
USR-11985,42.0,503,5,77306.4187412509,1,88340.78499425859,80312.95989239961
USR-11986,22.0,685,4,47418.510633120706,2,65956.12462456194,48147.45010498321
USR-11987,85.0,610,3,66169.09574788807,2,48234.178682610655,67931.8919774232
USR-11988,49.0,580,4,17598.263209983637,1,97404.01314994694,19077.875353164432
USR-11989,23.0,405,4,,1,143021.0212856986,
USR-11990,,680,0,61879.62696723647,2,141171.94623200453,64408.621504369126
USR-11991,59.0,591,7,43298.95664708222,1,62217.129649154835,45333.64574886614
USR-11992,44.0,826,7,78330.62719667985,1,104875.40775812634,83269.22330217334
USR-11993,55.0,569,6,32076.96889086926,1,,32071.45411635511
USR-11994,31.0,384,9,65441.50303560873,1,57201.263328748355,69811.7917762776
USR-11995,53.0,566,0,71362.04809683125,1,55388.92472962628,76004.05179381066
USR-11996,38.0,438,6,51280.183104060736,2,70350.85051465697,53504.68502353908
USR-11997,44.0,498,6,65269.80230854952,1,43736.633017225366,66980.94074465017
USR-11998,85.0,566,7,27769.321926926714,2,32484.998416805043,29704.267149590785
USR-11999,40.0,355,9,57459.4703129418,2,48466.37246942178,59931.74338317313
USR-12000,42.0,519,5,74839.10441049453,2,,77198.86233368084
USR-12001,41.0,554,8,54876.10684775368,4,98946.95445888328,57694.89730162297
USR-12002,32.0,739,7,51767.883340968816,2,122734.36680752064,56241.49077494525
USR-12003,32.0,341,7,46758.91920184608,1,146093.29946596595,50143.75496164952
USR-12004,74.0,684,6,17187.13262199051,1,121756.34887014523,16085.765144208797
USR-12005,36.0,740,6,58358.436148980036,2,95960.47242616813,60011.03654790126
USR-12006,30.0,797,0,59547.76696939354,1,114652.07252209274,61801.21552302918
USR-12007,46.0,831,3,42349.434936979604,1,119496.79277483471,44481.48190896412
USR-12008,78.0,503,9,23359.106032489482,1,52598.834314630614,24574.233087472112
USR-12009,26.0,500,5,8038.695394578055,2,20338.89036694204,7947.813447346296
USR-12010,,709,4,43691.04340379453,2,136174.62402370735,44189.554389234225
USR-12011,54.0,703,1,250.73284593209974,2,59076.55701171913,156.95819664318975
USR-12012,33.0,789,3,45350.361117977394,4,146822.1052481844,46354.12083761111
USR-12013,23.0,684,3,11424.85526023744,2,57021.35142172956,9803.029374328704
USR-12014,34.0,631,0,35164.49408779187,2,93229.28270559011,34699.55277042446
USR-12015,23.0,640,6,19187.938797186445,3,71229.46575965444,20281.606662124435
USR-12016,42.0,714,2,7857.578711984046,2,75904.61756022803,9306.602546973876
USR-12017,59.0,499,9,9609.973830163515,1,133821.06854368007,11024.488474316975
USR-12018,46.0,585,1,66108.90003169363,1,71095.52172003339,70603.98633964582
USR-12019,69.0,768,6,56766.41230330832,3,110503.66426070876,57126.313570545135
USR-12020,39.0,485,6,28294.92437958011,2,43586.813370019074,28739.430518457873
USR-12021,34.0,326,7,3503.9398646009213,2,69883.23952038691,2968.993147593828
USR-12022,23.0,392,9,45194.74842056507,1,129562.19477979252,47271.86947241628
USR-12023,73.0,494,2,5459.227879111095,2,97630.68863105545,5891.168764447894
USR-12024,26.0,709,3,43995.30526059191,1,94358.06859650082,46845.840398327346
USR-12025,49.0,681,2,68321.7687267059,4,69055.63181410353,71061.47467732735
USR-12026,47.0,813,4,7862.350369672087,1,136482.32498035498,8286.848629948294
USR-12027,19.0,358,7,68449.81519493993,1,,72004.24690912671
USR-12028,80.0,321,0,23026.38381466857,1,36815.481838801716,25256.288919605584
USR-12029,33.0,597,1,74019.72971561388,2,21874.939244446905,76837.45001213135
USR-12030,22.0,462,9,42066.2266552946,1,61557.04526984241,45272.51494628764
USR-12031,52.0,838,9,58647.30020741659,2,50861.48621421166,62445.20162858173
USR-12032,29.0,509,4,72104.587135259,1,37393.370267098435,76216.06698584027
USR-12033,,846,6,25341.912585294285,1,105379.26227390133,25595.567846004204
USR-12034,37.0,517,6,,1,38238.651972472784,
USR-12035,57.0,425,4,63689.38677058704,2,,65810.116888521
USR-12036,29.0,622,8,17510.975822945937,2,136725.23493972348,17868.629853113267
USR-12037,35.0,674,4,71685.25298001486,1,20810.01593334286,74363.8769142688
USR-12038,52.0,571,6,,1,141040.50997635644,
USR-12039,25.0,770,0,,1,109977.69625994221,
USR-12040,51.0,514,9,91380.61969461155,1,127779.31368049905,95814.3220966874
USR-12041,41.0,404,0,52725.13439404495,1,87017.83680971005,56471.36652160763
USR-12042,38.0,689,1,70313.82918784517,1,23584.50570139295,72031.84904168936
USR-12043,42.0,385,1,33628.58423551275,2,,34063.72302438362
USR-12044,34.0,418,2,63135.01871694325,2,140470.0665915432,65393.19366080935
USR-12045,20.0,607,1,69555.65181836914,2,138274.4461023069,72436.18520289288
USR-12046,26.0,321,3,49186.63434722025,1,147439.39039898507,52918.56210184751
USR-12047,31.0,301,6,115464.53952871641,1,101634.5605984977,118936.46599204729
USR-12048,36.0,325,2,44560.44010737853,1,59382.53130057664,47672.265526302814
USR-12049,39.0,336,2,39937.25873075916,2,146331.44978639638,41342.31584819707
USR-12050,39.0,602,9,45158.611995076295,2,42593.41077206957,45233.32822012629
USR-12051,33.0,762,3,75367.99163661044,1,113850.15023730407,79991.8716749422
USR-12052,,802,6,61187.95010348912,1,142050.26176587632,63553.24778713102
USR-12053,40.0,530,9,,2,127654.07638796896,
USR-12054,58.0,644,5,71618.5210905665,1,43224.02878997501,75322.38488679011
USR-12055,29.0,627,9,41761.89929858699,2,101950.65315141532,43420.181276443145
USR-12056,46.0,611,4,29467.2131272996,1,66687.1849695172,30654.333881898987
USR-12057,72.0,788,9,23296.620293995533,2,142494.2132719051,24549.694571312695
USR-12058,50.0,754,9,45746.908289934814,3,36306.51989292029,48702.094672512794
USR-12059,34.0,608,1,65253.02628305811,3,106041.60822545501,70153.66064136021
USR-12060,53.0,641,6,49315.770472527765,1,91168.02227059718,50093.53413361723
USR-12061,28.0,536,4,,1,36943.173273738284,
